28/03/2017,"$ 3.660,00"
27/03/2017,"$ 3.630,00"
23/03/2017,"$ 3.750,00"
22/03/2017,"$ 3.770,00"
21/03/2017,"$ 3.770,00"
20/03/2017,"$ 3.770,00"
17/03/2017,"$ 3.880,00"
16/03/2017,"$ 3.910,00"
15/03/2017,"$ 3.880,00"
14/03/2017,"$ 3.880,00"
13/03/2017,"$ 3.880,00"
10/03/2017,"$ 3.850,00"
09/03/2017,"$ 3.850,00"
08/03/2017,"$ 3.900,00"
07/03/2017,"$ 3.900,00"
06/03/2017,"$ 3.930,00"
03/03/2017,"$ 3.995,00"
02/03/2017,"$ 4.040,00"
01/03/2017,"$ 4.080,00"
24/02/2017,"$ 4.000,00"
23/02/2017,"$ 4.015,00"
22/02/2017,"$ 4.120,00"
21/02/2017,"$ 4.150,00"
20/02/2017,"$ 4.200,00"
17/02/2017,"$ 4.205,00"
16/02/2017,"$ 4.165,00"
15/02/2017,"$ 4.250,00"
14/02/2017,"$ 4.250,00"
13/02/2017,"$ 4.300,00"
10/02/2017,"$ 4.300,00"
09/02/2017,"$ 4.300,00"
08/02/2017,"$ 4.330,00"
07/02/2017,"$ 4.270,00"
06/02/2017,"$ 4.250,00"
03/02/2017,"$ 4.210,00"
02/02/2017,"$ 4.260,00"
01/02/2017,"$ 4.300,00"
31/01/2017,"$ 4.290,00"
30/01/2017,"$ 4.225,00"
27/01/2017,"$ 4.400,00"
26/01/2017,"$ 4.415,00"
25/01/2017,"$ 4.475,00"
24/01/2017,"$ 4.470,00"
23/01/2017,"$ 4.500,00"
20/01/2017,"$ 4.520,00"
19/01/2017,"$ 4.550,00"
18/01/2017,"$ 4.600,00"
17/01/2017,"$ 4.550,00"
16/01/2017,"$ 4.475,00"
13/01/2017,"$ 4.440,00"
12/01/2017,"$ 4.360,00"
11/01/2017,"$ 4.285,00"
10/01/2017,"$ 4.295,00"
09/01/2017,"$ 4.210,00"
06/01/2017,"$ 4.150,00"
05/01/2017,"$ 4.275,00"
04/01/2017,"$ 4.295,00"
03/01/2017,"$ 4.180,00"
02/01/2017,"$ 4.170,00"
30/12/2016,"$ 4.170,00"
29/12/2016,"$ 4.200,00"
28/12/2016,"$ 4.088,00"
27/12/2016,"$ 4.130,00"
26/12/2016,S
23/12/2016,S
22/12/2016,"$ 4.130,00"
21/12/2016,"$ 4.200,00"
20/12/2016,"$ 4.150,00"
19/12/2016,"$ 4.200,00"
16/12/2016,"$ 4.220,00"
15/12/2016,"$ 4.250,00"
14/12/2016,"$ 4.175,00"
13/12/2016,"$ 4.200,00"
12/12/2016,"$ 4.160,00"
07/12/2016,"$ 4.200,00"
06/12/2016,"$ 4.200,00"
05/12/2016,"$ 4.205,00"
02/12/2016,"$ 4.145,00"
01/12/2016,"$ 4.125,00"
30/11/2016,"$ 4.145,00"
29/11/2016,"$ 4.090,00"
25/11/2016,"$ 4.050,00"
24/11/2016,"$ 4.080,00"
23/11/2016,"$ 4.100,00"
22/11/2016,"$ 4.105,00"
21/11/2016,"$ 4.090,00"
18/11/2016,"$ 4.030,00"
17/11/2016,"$ 4.030,00"
16/11/2016,"$ 4.050,00"
15/11/2016,"$ 4.020,00"
14/11/2016,"$ 4.040,00"
11/11/2016,"$ 3.950,00"
10/11/2016,"$ 3.985,00"
09/11/2016,S
08/11/2016,"$ 4.045,00"
07/11/2016,"$ 4.000,00"
04/11/2016,"$ 3.970,00"
03/11/2016,"$ 3.960,00"
02/11/2016,"$ 3.960,00"
01/11/2016,S
31/10/2016,"$ 4.060,00"
28/10/2016,"$ 4.100,00"
27/10/2016,"$ 4.110,00"
26/10/2016,"$ 4.070,00"
25/10/2016,"$ 4.000,00"
24/10/2016,"$ 4.030,00"
21/10/2016,"$ 4.000,00"
20/10/2016,"$ 4.000,00"
19/10/2016,"$ 4.000,00"
18/10/2016,"$ 4.000,00"
17/10/2016,"$ 4.000,00"
14/10/2016,"$ 4.000,00"
13/10/2016,"$ 3.950,00"
12/10/2016,"$ 3.920,00"
11/10/2016,S
06/10/2016,S
05/10/2016,"$ 3.950,00"
04/10/2016,"$ 3.950,00"
03/10/2016,"$ 4.000,00"
30/09/2016,"$ 3.950,00"
29/09/2016,"$ 3.950,00"
28/09/2016,"$ 3.900,00"
27/09/2016,"$ 3.900,00"
26/09/2016,"$ 3.860,00"
23/09/2016,"$ 3.900,00"
22/09/2016,"$ 4.000,00"
21/09/2016,"$ 3.990,00"
20/09/2016,"$ 4.050,00"
19/09/2016,"$ 4.000,00"
16/09/2016,"$ 3.990,00"
15/09/2016,"$ 3.890,00"
14/09/2016,"$ 3.800,00"
13/09/2016,"$ 3.800,00"
12/09/2016,"$ 3.900,00"
09/09/2016,"$ 4.000,00"
08/09/2016,"$ 4.000,00"
07/09/2016,"$ 4.000,00"
06/09/2016,"$ 3.880,00"
05/09/2016,"$ 3.880,00"
02/09/2016,"$ 3.860,00"
01/09/2016,"$ 3.880,00"
31/08/2016,S
30/08/2016,"$ 4.000,00"
29/08/2016,"$ 4.060,00"
26/08/2016,"$ 4.050,00"
25/08/2016,"$ 4.070,00"
24/08/2016,"$ 4.150,00"
23/08/2016,"$ 4.200,00"
22/08/2016,"$ 4.200,00"
19/08/2016,"$ 4.200,00"
18/08/2016,"$ 4.250,00"
17/08/2016,"$ 4.220,00"
16/08/2016,"$ 4.200,00"
12/08/2016,"$ 4.110,00"
11/08/2016,"$ 4.110,00"
10/08/2016,"$ 4.130,00"
09/08/2016,"$ 4.190,00"
08/08/2016,"$ 4.120,00"
05/08/2016,"$ 4.140,00"
04/08/2016,"$ 4.090,00"
03/08/2016,"$ 4.100,00"
02/08/2016,S
01/08/2016,S
29/07/2016,"$ 4.275,00"
28/07/2016,S
27/07/2016,"$ 4.230,00"
26/07/2016,"$ 4.200,00"
25/07/2016,"$ 4.080,00"
22/07/2016,"$ 4.130,00"
21/07/2016,"$ 4.230,00"
20/07/2016,S
19/07/2016,"$ 4.350,00"
18/07/2016,"$ 4.420,00"
15/07/2016,"$ 4.330,00"
14/07/2016,"$ 4.240,00"
13/07/2016,"$ 4.360,00"
12/07/2016,"$ 4.280,00"
11/07/2016,"$ 4.200,00"
07/07/2016,"$ 4.160,00"
06/07/2016,"$ 4.230,00"
05/07/2016,"$ 4.320,00"
04/07/2016,"$ 4.530,00"
01/07/2016,"$ 4.560,00"
30/06/2016,"$ 4.560,00"
29/06/2016,"$ 4.425,00"
28/06/2016,"$ 4.350,00"
27/06/2016,"$ 4.300,00"
24/06/2016,"$ 4.125,00"
23/06/2016,"$ 4.040,00"
22/06/2016,"$ 4.020,00"
21/06/2016,"$ 3.960,00"
16/06/2016,"$ 3.975,00"
15/06/2016,"$ 4.025,00"
14/06/2016,"$ 4.000,00"
13/06/2016,"$ 4.090,00"
10/06/2016,"$ 4.190,00"
09/06/2016,"$ 4.190,00"
08/06/2016,"$ 4.180,00"
07/06/2016,"$ 4.070,00"
06/06/2016,"$ 4.105,00"
03/06/2016,"$ 4.090,00"
02/06/2016,"$ 4.130,00"
01/06/2016,"$ 4.030,00"
31/05/2016,"$ 4.010,00"
30/05/2016,"$ 4.020,00"
27/05/2016,"$ 4.000,00"
26/05/2016,"$ 4.010,00"
24/05/2016,"$ 3.975,00"
23/05/2016,"$ 3.950,00"
20/05/2016,"$ 4.000,00"
19/05/2016,"$ 3.950,00"
18/05/2016,"$ 3.950,00"
17/05/2016,"$ 4.000,00"
16/05/2016,"$ 3.900,00"
13/05/2016,"$ 3.870,00"
12/05/2016,"$ 3.900,00"
11/05/2016,"$ 3.930,00"
10/05/2016,"$ 3.850,00"
09/05/2016,"$ 3.650,00"
06/05/2016,"$ 3.630,00"
05/05/2016,"$ 3.590,00"
04/05/2016,"$ 3.620,00"
03/05/2016,"$ 3.600,00"
02/05/2016,"$ 3.610,00"
29/04/2016,"$ 3.610,00"
28/04/2016,"$ 3.605,00"
27/04/2016,"$ 3.515,00"
26/04/2016,"$ 3.570,00"
25/04/2016,"$ 3.510,00"
22/04/2016,"$ 3.390,00"
21/04/2016,"$ 3.625,00"
20/04/2016,"$ 3.500,00"
19/04/2016,"$ 3.540,00"
18/04/2016,"$ 3.460,00"
15/04/2016,"$ 3.460,00"
14/04/2016,"$ 3.430,00"
13/04/2016,"$ 3.420,00"
12/04/2016,"$ 3.390,00"
11/04/2016,"$ 3.290,00"
08/04/2016,"$ 3.270,00"
07/04/2016,"$ 3.180,00"
06/04/2016,"$ 3.210,00"
05/04/2016,"$ 3.170,00"
04/04/2016,"$ 3.190,00"
01/04/2016,"$ 3.170,00"
31/03/2016,"$ 3.070,00"
30/03/2016,"$ 3.065,00"
29/03/2016,"$ 3.150,00"
28/03/2016,"$ 3.060,00"
23/03/2016,"$ 3.090,00"
22/03/2016,"$ 3.120,00"
21/03/2016,"$ 3.150,00"
18/03/2016,"$ 3.170,00"
17/03/2016,"$ 3.120,00"
16/03/2016,"$ 3.075,00"
15/03/2016,"$ 3.190,00"
14/03/2016,"$ 3.300,00"
11/03/2016,"$ 3.300,00"
10/03/2016,"$ 3.460,00"
09/03/2016,"$ 3.420,00"
08/03/2016,"$ 3.540,00"
07/03/2016,"$ 3.590,00"
04/03/2016,"$ 3.560,00"
03/03/2016,"$ 3.550,00"
02/03/2016,"$ 3.600,00"
01/03/2016,"$ 3.700,00"
29/02/2016,"$ 3.670,00"
26/02/2016,"$ 3.600,00"
25/02/2016,"$ 3.640,00"
24/02/2016,"$ 3.650,00"
23/02/2016,"$ 3.650,00"
22/02/2016,"$ 3.625,00"
19/02/2016,"$ 3.565,00"
18/02/2016,"$ 3.565,00"
17/02/2016,"$ 3.565,00"
16/02/2016,"$ 3.510,00"
15/02/2016,"$ 3.495,00"
12/02/2016,"$ 3.495,00"
11/02/2016,"$ 3.430,00"
10/02/2016,"$ 3.370,00"
05/02/2016,"$ 3.400,00"
04/02/2016,"$ 3.370,00"
03/02/2016,"$ 3.350,00"
02/02/2016,"$ 3.375,00"
01/02/2016,"$ 3.325,00"
29/01/2016,"$ 3.300,00"
28/01/2016,"$ 3.260,00"
27/01/2016,"$ 3.315,00"
26/01/2016,"$ 3.290,00"
25/01/2016,"$ 3.280,00"
22/01/2016,"$ 3.265,00"
21/01/2016,"$ 3.230,00"
20/01/2016,"$ 3.200,00"
19/01/2016,"$ 3.210,00"
18/01/2016,"$ 3.150,00"
15/01/2016,"$ 3.135,00"
14/01/2016,"$ 3.100,00"
13/01/2016,"$ 3.140,00"
12/01/2016,"$ 3.130,00"
11/01/2016,"$ 3.120,00"
08/01/2016,"$ 3.115,00"
07/01/2016,"$ 3.120,00"
06/01/2016,"$ 3.080,00"
05/01/2016,"$ 3.015,00"
04/01/2016,"$ 2.935,00"
30/12/2015,"$ 3.000,00"
29/12/2015,"$ 2.950,00"
28/12/2015,"$ 2.910,00"
23/12/2015,"$ 3.000,00"
22/12/2015,"$ 3.000,00"
21/12/2015,"$ 2.900,00"
18/12/2015,"$ 3.000,00"
17/12/2015,S
16/12/2015,S
15/12/2015,"$ 3.000,00"
14/12/2015,"$ 3.000,00"
11/12/2015,"$ 3.000,00"
10/12/2015,"$ 3.000,00"
09/12/2015,"$ 2.960,00"
04/12/2015,"$ 2.850,00"
03/12/2015,S
02/12/2015,S
01/12/2015,S
30/11/2015,S
26/11/2015,S
25/11/2015,S
24/11/2015,S
23/11/2015,S
20/11/2015,"$ 2.550,00"
19/11/2015,"$ 2.570,00"
18/11/2015,"$ 2.545,00"
17/11/2015,"$ 2.430,00"
16/11/2015,S
13/11/2015,"$ 2.345,00"
12/11/2015,"$ 2.355,00"
11/11/2015,"$ 2.310,00"
10/11/2015,S
09/11/2015,S
06/11/2015,S
05/11/2015,S
04/11/2015,"$ 2.290,00"
03/11/2015,"$ 2.290,00"
02/11/2015,S
30/10/2015,"$ 2.300,00"
29/10/2015,"$ 2.190,00"
28/10/2015,S
27/10/2015,"$ 2.300,00"
26/10/2015,"$ 2.300,00"
23/10/2015,"$ 2.260,00"
22/10/2015,"$ 2.240,00"
21/10/2015,"$ 2.225,00"
20/10/2015,"$ 2.210,00"
19/10/2015,"$ 2.195,00"
16/10/2015,"$ 2.200,00"
15/10/2015,"$ 2.205,00"
14/10/2015,"$ 2.205,00"
13/10/2015,"$ 2.210,00"
09/10/2015,"$ 2.170,00"
08/10/2015,"$ 2.135,00"
07/10/2015,S
06/10/2015,"$ 2.190,00"
05/10/2015,"$ 2.120,00"
02/10/2015,S
01/10/2015,S
30/09/2015,S
29/09/2015,"$ 2.145,00"
28/09/2015,"$ 2.100,00"
25/09/2015,"$ 2.140,00"
24/09/2015,"$ 2.100,00"
23/09/2015,"$ 2.100,00"
22/09/2015,"$ 2.095,00"
21/09/2015,"$ 2.110,00"
18/09/2015,S
17/09/2015,"$ 2.115,00"
16/09/2015,"$ 2.135,00"
15/09/2015,"$ 2.155,00"
14/09/2015,"$ 2.160,00"
11/09/2015,"$ 2.145,00"
10/09/2015,"$ 2.145,00"
09/09/2015,"$ 2.130,00"
08/09/2015,"$ 2.120,00"
07/09/2015,S
04/09/2015,"$ 2.110,00"
03/09/2015,"$ 2.110,00"
02/09/2015,"$ 2.130,00"
01/09/2015,"$ 2.120,00"
31/08/2015,"$ 2.150,00"
28/08/2015,S
27/08/2015,S
26/08/2015,S
25/08/2015,"$ 2.140,00"
24/08/2015,S
21/08/2015,"$ 2.130,00"
20/08/2015,"$ 2.140,00"
19/08/2015,"$ 2.085,00"
18/08/2015,"$ 2.080,00"
14/08/2015,"$ 2.050,00"
13/08/2015,"$ 2.050,00"
12/08/2015,S
11/08/2015,"$ 2.110,00"
10/08/2015,"$ 2.160,00"
07/08/2015,"$ 2.105,00"
06/08/2015,"$ 2.090,00"
05/08/2015,"$ 2.105,00"
04/08/2015,"$ 2.095,00"
03/08/2015,"$ 2.055,00"
31/07/2015,"$ 2.050,00"
30/07/2015,"$ 2.100,00"
29/07/2015,"$ 2.120,00"
28/07/2015,"$ 2.030,00"
27/07/2015,S
24/07/2015,S
23/07/2015,"$ 2.135,00"
22/07/2015,"$ 2.180,00"
21/07/2015,"$ 2.135,00"
20/07/2015,"$ 2.110,00"
17/07/2015,"$ 2.130,00"
16/07/2015,"$ 2.130,00"
15/07/2015,"$ 2.117,00"
14/07/2015,"$ 2.115,00"
13/07/2015,"$ 2.105,00"
10/07/2015,"$ 2.105,00"
08/07/2015,"$ 2.050,00"
07/07/2015,"$ 2.003,00"
06/07/2015,"$ 2.020,00"
03/07/2015,"$ 2.020,00"
02/07/2015,"$ 2.023,00"
01/07/2015,"$ 1.995,00"
30/06/2015,"$ 2.000,00"
29/06/2015,"$ 1.920,00"
26/06/2015,"$ 1.980,00"
25/06/2015,"$ 1.975,00"
24/06/2015,"$ 1.950,00"
23/06/2015,"$ 1.920,00"
22/06/2015,"$ 1.950,00"
19/06/2015,"$ 1.900,00"
18/06/2015,"$ 1.950,00"
17/06/2015,"$ 1.950,00"
16/06/2015,"$ 1.910,00"
15/06/2015,"$ 1.875,00"
12/06/2015,"$ 1.903,00"
11/06/2015,"$ 1.895,00"
10/06/2015,"$ 1.900,00"
09/06/2015,"$ 1.930,00"
08/06/2015,"$ 1.920,00"
05/06/2015,"$ 1.900,00"
04/06/2015,"$ 1.908,00"
03/06/2015,"$ 1.910,00"
02/06/2015,"$ 1.902,00"
01/06/2015,"$ 1.850,00"
29/05/2015,S
28/05/2015,S
27/05/2015,S
26/05/2015,S
22/05/2015,S
21/05/2015,S
20/05/2015,"$ 1.890,00"
19/05/2015,S
18/05/2015,S
15/05/2015,"$ 1.890,00"
14/05/2015,"$ 1.900,00"
13/05/2015,"$ 1.895,00"
12/05/2015,"$ 1.890,00"
11/05/2015,"$ 1.885,00"
08/05/2015,"$ 1.945,00"
07/05/2015,"$ 1.945,00"
06/05/2015,"$ 1.960,00"
05/05/2015,"$ 1.946,00"
04/05/2015,"$ 1.920,00"
30/04/2015,"$ 1.915,00"
29/04/2015,"$ 1.927,00"
28/04/2015,"$ 1.915,00"
27/04/2015,"$ 1.897,00"
24/04/2015,"$ 1.890,00"
23/04/2015,"$ 1.927,00"
22/04/2015,"$ 1.907,00"
21/04/2015,"$ 1.945,00"
20/04/2015,"$ 1.967,00"
17/04/2015,"$ 1.928,00"
16/04/2015,"$ 1.923,00"
15/04/2015,"$ 1.922,00"
14/04/2015,"$ 1.900,00"
13/04/2015,"$ 1.843,00"
10/04/2015,"$ 1.848,00"
09/04/2015,"$ 1.885,00"
08/04/2015,"$ 1.900,00"
07/04/2015,"$ 1.895,00"
06/04/2015,"$ 1.920,00"
01/04/2015,"$ 1.945,00"
31/03/2015,"$ 1.928,00"
30/03/2015,"$ 1.935,00"
27/03/2015,"$ 1.947,00"
26/03/2015,"$ 1.960,00"
25/03/2015,"$ 1.965,00"
20/03/2015,"$ 1.975,00"
19/03/2015,"$ 1.970,00"
18/03/2015,"$ 2.000,00"
17/03/2015,"$ 2.045,00"
16/03/2015,"$ 2.105,00"
13/03/2015,"$ 2.180,00"
12/03/2015,"$ 2.195,00"
11/03/2015,S
10/03/2015,"$ 2.400,00"
09/03/2015,"$ 2.405,00"
06/03/2015,"$ 2.360,00"
05/03/2015,"$ 2.298,00"
04/03/2015,"$ 2.250,00"
03/03/2015,"$ 2.250,00"
02/03/2015,"$ 2.240,00"
27/02/2015,"$ 2.300,00"
26/02/2015,"$ 2.300,00"
25/02/2015,"$ 2.350,00"
24/02/2015,"$ 2.400,00"
23/02/2015,"$ 2.390,00"
20/02/2015,"$ 2.402,00"
19/02/2015,"$ 2.405,00"
18/02/2015,"$ 2.400,00"
13/02/2015,"$ 2.400,00"
12/02/2015,"$ 2.380,00"
11/02/2015,"$ 2.360,00"
10/02/2015,"$ 2.340,00"
09/02/2015,"$ 2.345,00"
06/02/2015,"$ 2.345,00"
05/02/2015,"$ 2.360,00"
04/02/2015,"$ 2.335,00"
03/02/2015,"$ 2.378,00"
02/02/2015,"$ 2.310,00"
30/01/2015,"$ 2.310,00"
29/01/2015,"$ 2.380,00"
28/01/2015,"$ 2.400,00"
27/01/2015,"$ 2.400,00"
26/01/2015,"$ 2.410,00"
23/01/2015,"$ 2.430,00"
22/01/2015,"$ 2.457,00"
21/01/2015,"$ 2.457,00"
20/01/2015,"$ 2.427,00"
19/01/2015,"$ 2.440,00"
16/01/2015,"$ 2.430,00"
15/01/2015,"$ 2.400,00"
14/01/2015,"$ 2.455,00"
13/01/2015,"$ 2.445,00"
12/01/2015,"$ 2.445,00"
09/01/2015,"$ 2.505,00"
08/01/2015,"$ 2.495,00"
07/01/2015,"$ 2.500,00"
06/01/2015,"$ 2.518,00"
05/01/2015,"$ 2.509,00"
02/01/2015,"$ 2.410,00"
30/12/2014,"$ 2.500,00"
29/12/2014,"$ 2.510,00"
23/12/2014,"$ 2.500,00"
22/12/2014,"$ 2.480,00"
19/12/2014,S
18/12/2014,"$ 2.465,00"
17/12/2014,S
16/12/2014,S
15/12/2014,"$ 2.500,00"
12/12/2014,"$ 2.500,00"
11/12/2014,"$ 2.515,00"
10/12/2014,"$ 2.430,00"
09/12/2014,"$ 2.538,00"
05/12/2014,"$ 2.490,00"
04/12/2014,"$ 2.415,00"
03/12/2014,"$ 2.350,00"
02/12/2014,S
01/12/2014,S
28/11/2014,S
27/11/2014,S
26/11/2014,"$ 2.490,00"
25/11/2014,"$ 2.500,00"
21/11/2014,"$ 2.460,00"
20/11/2014,"$ 2.450,00"
19/11/2014,"$ 2.440,00"
18/11/2014,"$ 2.470,00"
17/11/2014,"$ 2.475,00"
14/11/2014,"$ 2.460,00"
13/11/2014,"$ 2.505,00"
12/11/2014,"$ 2.499,00"
11/11/2014,"$ 2.490,00"
10/11/2014,"$ 2.470,00"
07/11/2014,"$ 2.480,00"
06/11/2014,"$ 2.493,00"
05/11/2014,"$ 2.453,00"
04/11/2014,"$ 2.446,00"
03/11/2014,"$ 2.475,00"
31/10/2014,"$ 2.500,00"
30/10/2014,S
29/10/2014,"$ 2.543,00"
28/10/2014,"$ 2.498,00"
27/10/2014,"$ 2.447,00"
24/10/2014,"$ 2.383,00"
23/10/2014,"$ 2.399,00"
22/10/2014,"$ 2.375,00"
21/10/2014,"$ 2.350,00"
20/10/2014,"$ 2.295,00"
17/10/2014,"$ 2.320,00"
16/10/2014,"$ 2.342,00"
15/10/2014,"$ 2.320,00"
14/10/2014,"$ 2.320,00"
10/10/2014,S
09/10/2014,"$ 2.275,00"
08/10/2014,"$ 2.238,00"
06/10/2014,S
03/10/2014,S
02/10/2014,S
01/10/2014,S
30/09/2014,"$ 2.275,00"
29/09/2014,"$ 2.280,00"
26/09/2014,"$ 2.235,00"
25/09/2014,"$ 2.235,00"
24/09/2014,"$ 2.225,00"
23/09/2014,"$ 2.210,00"
22/09/2014,"$ 2.180,00"
19/09/2014,"$ 2.235,00"
18/09/2014,"$ 2.270,00"
17/09/2014,"$ 2.295,00"
16/09/2014,"$ 2.275,00"
15/09/2014,"$ 2.282,00"
12/09/2014,"$ 2.265,00"
11/09/2014,S
10/09/2014,"$ 2.282,00"
09/09/2014,"$ 2.288,00"
08/09/2014,S
05/09/2014,"$ 2.310,00"
04/09/2014,"$ 2.265,00"
03/09/2014,"$ 2.307,00"
02/09/2014,"$ 2.389,00"
01/09/2014,"$ 2.380,00"
29/08/2014,"$ 2.380,00"
28/08/2014,"$ 2.369,00"
27/08/2014,S
26/08/2014,S
25/08/2014,S
22/08/2014,"$ 2.430,00"
21/08/2014,"$ 2.405,00"
20/08/2014,S
19/08/2014,S
15/08/2014,"$ 2.465,00"
14/08/2014,"$ 2.461,00"
13/08/2014,"$ 2.420,00"
12/08/2014,S
11/08/2014,"$ 2.498,00"
08/08/2014,"$ 2.457,00"
07/08/2014,"$ 2.440,00"
06/08/2014,"$ 2.431,00"
05/08/2014,"$ 2.408,00"
04/08/2014,S
01/08/2014,"$ 2.375,00"
31/07/2014,S
30/07/2014,S
29/07/2014,"$ 2.500,00"
28/07/2014,"$ 2.509,00"
25/07/2014,"$ 2.480,00"
24/07/2014,"$ 2.490,00"
23/07/2014,"$ 2.463,00"
22/07/2014,"$ 2.440,00"
21/07/2014,"$ 2.410,00"
18/07/2014,"$ 2.410,00"
17/07/2014,"$ 2.405,00"
16/07/2014,"$ 2.393,00"
15/07/2014,"$ 2.352,00"
14/07/2014,"$ 2.360,00"
11/07/2014,"$ 2.343,00"
10/07/2014,"$ 2.370,00"
08/07/2014,S
07/07/2014,"$ 2.390,00"
04/07/2014,S
03/07/2014,"$ 2.410,00"
02/07/2014,"$ 2.425,00"
01/07/2014,"$ 2.413,00"
30/06/2014,S
27/06/2014,"$ 2.520,00"
26/06/2014,"$ 2.525,00"
25/06/2014,"$ 2.500,00"
24/06/2014,"$ 2.480,00"
23/06/2014,"$ 2.505,00"
19/06/2014,"$ 2.498,00"
18/06/2014,"$ 2.460,00"
17/06/2014,"$ 2.445,00"
16/06/2014,"$ 2.450,00"
13/06/2014,"$ 2.449,00"
12/06/2014,"$ 2.448,00"
11/06/2014,"$ 2.519,00"
10/06/2014,"$ 2.534,00"
09/06/2014,"$ 2.530,00"
06/06/2014,"$ 2.550,00"
05/06/2014,"$ 2.550,00"
04/06/2014,"$ 2.565,00"
03/06/2014,"$ 2.565,00"
02/06/2014,"$ 2.615,00"
30/05/2014,"$ 2.590,00"
29/05/2014,"$ 2.620,00"
28/05/2014,"$ 2.600,00"
27/05/2014,S
26/05/2014,"$ 2.620,00"
23/05/2014,"$ 2.640,00"
22/05/2014,"$ 2.651,00"
21/05/2014,"$ 2.612,00"
20/05/2014,"$ 2.605,00"
19/05/2014,"$ 2.600,00"
16/05/2014,"$ 2.562,00"
15/05/2014,"$ 2.575,00"
14/05/2014,"$ 2.554,00"
13/05/2014,"$ 2.550,00"
12/05/2014,"$ 2.510,00"
09/05/2014,"$ 2.518,00"
08/05/2014,"$ 2.500,00"
07/05/2014,"$ 2.455,00"
06/05/2014,"$ 2.453,00"
05/05/2014,"$ 2.449,00"
30/04/2014,"$ 2.498,00"
29/04/2014,"$ 2.507,00"
28/04/2014,"$ 2.500,00"
25/04/2014,"$ 2.470,00"
24/04/2014,"$ 2.420,00"
23/04/2014,"$ 2.450,00"
22/04/2014,"$ 2.448,00"
21/04/2014,"$ 2.440,00"
16/04/2014,"$ 2.500,00"
15/04/2014,"$ 2.494,00"
14/04/2014,"$ 2.445,00"
11/04/2014,"$ 2.440,00"
10/04/2014,"$ 2.472,00"
09/04/2014,"$ 2.500,00"
08/04/2014,"$ 2.461,00"
07/04/2014,"$ 2.445,00"
04/04/2014,"$ 2.450,00"
03/04/2014,"$ 2.458,00"
01/04/2014,"$ 2.510,00"
31/03/2014,"$ 2.470,00"
28/03/2014,"$ 2.450,00"
27/03/2014,"$ 2.449,00"
26/03/2014,"$ 2.445,00"
25/03/2014,"$ 2.445,00"
21/03/2014,"$ 2.480,00"
20/03/2014,"$ 2.715,00"
19/03/2014,"$ 2.730,00"
18/03/2014,"$ 2.685,00"
17/03/2014,"$ 2.650,00"
14/03/2014,"$ 2.583,00"
13/03/2014,"$ 2.583,00"
12/03/2014,"$ 2.580,00"
11/03/2014,"$ 2.640,00"
10/03/2014,"$ 2.640,00"
07/03/2014,"$ 2.971,00"
06/03/2014,"$ 2.870,00"
05/03/2014,"$ 2.830,00"
28/02/2014,"$ 2.815,00"
27/02/2014,"$ 2.810,00"
26/02/2014,"$ 2.758,00"
25/02/2014,"$ 2.740,00"
24/02/2014,"$ 2.730,00"
21/02/2014,"$ 2.707,00"
20/02/2014,"$ 2.768,00"
19/02/2014,"$ 2.775,00"
18/02/2014,"$ 2.766,00"
17/02/2014,"$ 2.715,00"
14/02/2014,"$ 2.743,00"
13/02/2014,"$ 2.762,00"
12/02/2014,"$ 2.695,00"
11/02/2014,"$ 2.695,00"
10/02/2014,"$ 2.762,00"
07/02/2014,"$ 2.768,00"
06/02/2014,"$ 2.720,00"
05/02/2014,"$ 2.665,00"
04/02/2014,"$ 2.693,00"
03/02/2014,"$ 2.642,00"
31/01/2014,"$ 2.621,00"
30/01/2014,"$ 2.608,00"
29/01/2014,"$ 2.590,00"
28/01/2014,"$ 2.590,00"
27/01/2014,"$ 2.578,00"
24/01/2014,"$ 2.580,00"
23/01/2014,S
22/01/2014,S
21/01/2014,S
20/01/2014,S
17/01/2014,S
16/01/2014,"$ 2.210,00"
15/01/2014,"$ 2.197,00"
14/01/2014,S
13/01/2014,S
10/01/2014,"$ 2.137,00"
09/01/2014,S
08/01/2014,S
07/01/2014,S
06/01/2014,S
03/01/2014,S
02/01/2014,S
30/12/2013,S
27/12/2013,S
26/12/2013,S
23/12/2013,S
20/12/2013,S
19/12/2013,"$ 2.118,00"
18/12/2013,"$ 2.117,00"
17/12/2013,"$ 2.115,00"
16/12/2013,S
13/12/2013,S
12/12/2013,S
11/12/2013,S
10/12/2013,S
09/12/2013,S
06/12/2013,S
05/12/2013,S
04/12/2013,S
03/12/2013,S
02/12/2013,S
29/11/2013,S
28/11/2013,S
27/11/2013,S
26/11/2013,S
22/11/2013,S
21/11/2013,"$ 2.113,00"
20/11/2013,"$ 2.099,00"
19/11/2013,"$ 2.096,00"
18/11/2013,"$ 2.105,00"
15/11/2013,"$ 2.100,00"
14/11/2013,"$ 2.118,00"
13/11/2013,"$ 2.100,00"
12/11/2013,"$ 2.097,00"
11/11/2013,"$ 2.080,00"
08/11/2013,"$ 2.068,00"
07/11/2013,"$ 2.039,00"
06/11/2013,"$ 2.034,00"
05/11/2013,"$ 2.031,00"
04/11/2013,"$ 2.024,00"
01/11/2013,"$ 2.018,00"
31/10/2013,"$ 2.025,00"
30/10/2013,S
29/10/2013,S
28/10/2013,S
25/10/2013,S
24/10/2013,S
23/10/2013,"$ 2.050,00"
22/10/2013,"$ 2.026,00"
